Customer ID,Churned,Age,Average Bill over 6 months,Average Bill over 12 months,Number of defaults in last 12 bills,Payment Method,District,Area,Concesssion Card,INBOUNDCALLS,OUTBOUNDCALLS,Relationship (months),Occupier Status,Multiple Fuel,Bill Delivery Method,rpart,Category of latest complaint,NPS,Product,Multiple Products,Product_New,Adjusted Prob for 50% Cut-off (without Formulae),Customer Segment,Product Category,Bill Amount
4532,No,31,37.835,35.25,1,Credit Card,V,Victoria,No,0,0,24,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Bundle,75
4533,No,78,19.8825,18.395,0,Cheque,V,Victoria,Yes,0,0,50,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Mobile,315
4534,No,51,37.81,34.1225,1,Cheque,V,Victoria,No,0,0,79,Regular,Y,Internet,0.114993779,Call Drop,1,Mobile,No,Internet Service,0.547996846,Entrepreneur,ADSL,139
4535,No,75,8,43.0425,0,Direct Debit,Q,Queensland,Yes,0,0,26,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Principled Professional,Internet,236
4536,No,43,19,122.405,2,Cheque,N,Northern Territory,No,0,0,38,Regular,N,Mail,0.8,High Billed Amount,-1,Mobile,No,Fixed Line,0.973905542,Family & Self Development,ADSL,256
4537,No,31,3.445,4.0725,6,Cheque,V,Victoria,Yes,0,0,82,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Fixed Line,0.228170627,Independents,Internet,114
4538,No,63,20.7075,24.71,9,Cheque,V,Victoria,No,0,0,63,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.427509712,Independents,Internet,99
4539,Yes,53,135.8575,141.8075,6,Cheque,V,Victoria,No,0,0,91,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Independents,Fixed line,129
4540,No,48,7,180.8275,0,Cheque,S,South Australia,No,0,0,1,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,Bundle,249
4541,No,33,12.9575,11.0375,0,Cheque,V,Victoria,No,0,0,18,Regular,Y,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Principled Professional,Fixed line,111
4542,No,64,75.675,50.29,2,Cheque,V,Victoria,No,0,0,44,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.228170627,"Friends, Fun & Fashion",Fixed line,657
4543,No,47,29.3225,23.8025,0,Cheque,V,Victoria,No,0,0,24,Regular,Y,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,"Friends, Fun & Fashion",Internet,92
4544,No,75,8,42.62,0,Credit Card,S,South Australia,No,0,0,22,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,Yes,Mobile & PayTV,0.427509712,"Friends, Fun & Fashion",Fixed line,135
4545,No,40,14,16.075,1,Cheque,S,South Australia,No,0,0,,Regular,N,Mail,0.053805332,Call Drop,1,Mobile,No,Internet Service,0.346654215,"Friends, Fun & Fashion",Cable,254
4546,No,31,16,88.425,1,Cheque,N,Northern Territory,No,0,0,22,Regular,Y,Mail,0.690826153,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.954230245,Small Business,Bundle,405
4547,No,28,21.675,18.335,9,Cheque,V,Victoria,No,0,0,17,Regular,Y,Mail,0.053805332,High Billed Amount,1,Mobile,No,Internet Service,0.346654215,Independents,ADSL,224
4548,Yes,,17,49.7525,2,Cheque,N,Northern Territory,No,0,0,7,Occupier,N,Mail,0.900445765,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.988289437,Independents,Internet,201
4549,No,31,44.555,33.9025,1,Cheque,V,Victoria,No,0,0,,Regular,Y,Email,0.150442478,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.622967315,"Friends, Fun & Fashion",Mobile,348
4550,No,27,6,180.0725,3,Cheque,V,Victoria,No,0,0,21,Regular,N,Internet,0.114993779,Call Drop,-1,Mobile,No,Internet Service,0.547996846,Independents,Fixed line,93
4551,No,52,6,175.615,0,Credit Card,S,South Australia,No,0,0,44,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Mobile,54
4552,No,72,9.4075,10.6025,3,Cheque,V,Victoria,No,0,0,25,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Entrepreneur,Cable,24
4553,No,91,15.29,24.09,0,Credit Card,V,Victoria,No,0,0,134,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,No,Internet Service,0.346654215,Family & Self Development,Bundle,274
4554,No,70,9,137.9075,1,Direct Debit,N,Northern Territory,Yes,0,0,49,Regular,N,Mail,0.046137046,Internet Slowness,1,Mobile,No,Internet Service,0.310966059,Entrepreneur,ADSL,107
4555,No,41,17.1575,15.73,1,Cheque,V,Victoria,No,0,1,16,Regular,Y,Internet,0.053805332,Call Drop,1,Mobile,No,Internet Service,0.346654215,Principled Professional,ADSL,238
4556,Yes,45,91.8375,75.215,2,Cheque,V,Victoria,No,2,1,22,Regular,Y,Mail,0.114993779,High Billed Amount,-1,Mobile,Yes,Mobile & Internet Service,0.547996846,Independents,Fixed line,171
4557,No,31,12,199.0375,1,Cheque,V,Victoria,No,0,0,14,Regular,N,Mail,0.818181818,High Billed Amount,-1,Mobile,No,PayTV,0.97673748,Entrepreneur,Mobile,640
4558,No,50,49.455,54.8625,2,Direct Debit,S,South Australia,No,0,0,115,Regular,N,Internet,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Mobile,131
4559,No,,7,0,0,Cheque,V,Victoria,No,0,0,59,Occupier,N,Mail,0.074433657,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.42868935,"Friends, Fun & Fashion",Cable,150
4560,No,22,10,19.9475,0,Direct Debit,S,South Australia,No,0,0,4,Regular,N,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,"Friends, Fun & Fashion",ADSL,47
4561,No,67,25.1425,23.7925,0,Cheque,V,Victoria,Yes,0,0,62,Regular,N,Internet,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,ADSL,605
4562,No,41,28.62,24.72,2,Direct Debit,V,Victoria,No,0,0,19,Regular,Y,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Principled Professional,Cable,71
4563,No,27,19.1275,20.38,1,Cheque,V,Victoria,No,0,0,12,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.346654215,Entrepreneur,Bundle,409
4564,No,58,4,48.545,0,Cheque,S,South Australia,No,0,0,4,Regular,N,Internet,0.074102396,Internet Slowness,-1,Mobile,No,Internet Service,0.427509712,Entrepreneur,Fixed line,2227
4565,No,29,19,193.4275,1,Cheque,Q,Queensland,No,0,0,54,Regular,N,Internet,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Cable,97
4566,No,73,25.1325,21.1675,1,Credit Card,V,Victoria,Yes,0,0,117,Regular,N,Internet,0.030710259,Internet Slowness,1,Mobile,No,PayTV,0.228170627,Principled Professional,ADSL,83
4567,No,58,10,90.735,4,Cheque,S,South Australia,No,0,0,74,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,No,Internet Service,0.427509712,Small Business,Fixed line,24
4568,No,38,33.2325,28.645,0,Cheque,V,Victoria,No,0,0,19,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Small Business,Cable,0
4569,No,38,22.6275,20.3925,7,Cheque,V,Victoria,Yes,0,0,46,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Family & Self Development,ADSL,127
4570,No,65,20.1275,16.35,0,Cheque,V,Victoria,No,0,0,94,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,PayTV,0.228170627,Entrepreneur,Internet,187
4571,No,29,20,22.3625,1,Cheque,S,South Australia,No,0,0,4,Regular,N,Mail,0.053805332,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Mobile,127
4572,No,55,27.1675,25.7275,0,Cheque,V,Victoria,No,0,0,49,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.228170627,Entrepreneur,Cable,165
4573,No,33,16,52.26,4,Cheque,Q,Queensland,No,0,0,57,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Fixed Line,0.228170627,Independents,Internet,186
4574,No,86,8.4375,8.805,4,Direct Debit,V,Victoria,Yes,0,0,112,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Principled Professional,Mobile,269
4575,No,68,5,120.975,1,Cheque,N,Northern Territory,No,0,0,32,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Independents,ADSL,53
4576,No,70,46.105,37.97,1,Credit Card,S,South Australia,Yes,0,0,115,Regular,N,Internet,0.053805332,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Small Business,Mobile,38
4577,No,62,19.915,18.7475,0,Cheque,V,Victoria,Yes,0,0,9,Regular,Y,Mail,0.376344086,Call Drop,0,Mobile,No,Internet Service,0.849182301,"Friends, Fun & Fashion",Internet,196
4578,No,49,7,75.1725,0,Cheque,S,South Australia,No,0,0,72,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Family & Self Development,Internet,120
4579,No,63,57.885,40.7725,1,Cheque,V,Victoria,No,0,0,44,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Fixed line,89
4580,No,61,10,63.5725,0,Cheque,N,Northern Territory,No,0,0,40,Regular,N,Mail,0.307692308,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.805709188,"Friends, Fun & Fashion",Mobile,102
4581,Yes,36,52.93,52.64,6,Cheque,N,Northern Territory,No,0,0,12,Regular,Y,Mail,0.782012195,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.970991483,Family & Self Development,Mobile,43
4582,Yes,40,62.445,78.91,7,Cheque,N,Northern Territory,No,0,0,46,Regular,Y,Mail,0.728323699,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.961559,Independents,Fixed line,282
4583,No,39,32.965,26.99,1,Cheque,V,Victoria,No,0,0,66,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Principled Professional,Mobile,80
4584,No,35,28.6175,22.5975,4,Cheque,V,Victoria,No,0,0,39,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Small Business,ADSL,384
4585,Yes,,10,19.4,1,Cheque,N,Northern Territory,No,0,0,1,Occupier,N,Mail,0.900445765,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.988289437,Independents,Mobile,48
4586,No,29,27.72,23.0475,10,Cheque,V,Victoria,No,0,0,69,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Internet,158
4587,No,54,17,11.245,0,Cheque,V,Victoria,No,0,0,,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,Family & Self Development,ADSL,204
4588,No,28,10,115.5475,4,Cheque,Q,Queensland,No,0,0,,Regular,N,Mail,0.22243274,High Billed Amount,1,Mobile,No,Fixed Line,0.727455641,Family & Self Development,ADSL,375
4589,No,93,10.4925,11.09,2,Direct Debit,V,Victoria,No,0,0,115,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Small Business,Fixed line,185
4590,No,78,19.095,17.825,0,Credit Card,V,Victoria,Yes,0,0,102,Regular,Y,Email,0.030710259,High Billed Amount,1,Mobile,No,Fixed Line,0.228170627,Independents,Internet,194
4591,No,34,6,86.06,2,Cheque,N,Northern Territory,No,0,0,24,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Bundle,116
4592,No,62,32.93,23.3675,2,Credit Card,V,Victoria,No,0,1,58,Regular,Y,Internet,0.656716418,High Billed Amount,1,Mobile,No,Internet Service,0.946949046,Independents,ADSL,413
4593,No,43,102.4,72.14,4,Cheque,V,Victoria,No,0,0,37,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.228170627,Principled Professional,ADSL,126
4594,No,59,19,46.1625,0,Cheque,V,Victoria,No,0,0,5,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.427509712,Family & Self Development,Cable,181
4595,No,31,10.6025,9.71,2,Cheque,V,Victoria,No,3,2,,Regular,Y,Email,0.053805332,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Entrepreneur,Internet,366
4596,No,26,4,25.195,0,Cheque,V,Victoria,No,0,0,7,Regular,N,Internet,0.053805332,Call Drop,1,Mobile,No,Internet Service,0.346654215,Independents,Internet,80
4597,No,,11.55,11.6225,0,Cheque,V,Victoria,No,0,0,,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Entrepreneur,Mobile,207
4598,No,90,36.26,28.985,3,Direct Debit,V,Victoria,Yes,1,0,49,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Principled Professional,Fixed line,187
4599,No,63,10,61.15,0,Direct Debit,Q,Queensland,No,0,0,64,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Fixed line,287
4600,No,70,20.1,17.2775,1,Credit Card,V,Victoria,Yes,0,0,22,Regular,Y,Internet,0.053805332,High Billed Amount,1,Mobile,No,Internet Service,0.346654215,"Friends, Fun & Fashion",Fixed line,284
4601,No,56,111.855,86.5475,6,Cheque,V,Victoria,No,0,0,25,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Small Business,Cable,41
4602,No,,5,34.7875,0,Cheque,V,Victoria,No,0,0,5,Regular,N,Mail,0.150757228,Call Drop,1,Mobile,No,Fixed Line,0.623545067,Small Business,Bundle,146
4603,No,73,32.8725,28.88,4,Cheque,V,Victoria,Yes,0,0,96,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,PayTV,0.228170627,"Friends, Fun & Fashion",Internet,140
4604,No,47,18,15.67,4,Cheque,S,South Australia,No,0,0,60,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Independents,Mobile,74
4605,No,44,25.475,20.895,2,Direct Debit,V,Victoria,No,0,0,19,Regular,Y,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Small Business,Cable,254
4606,No,47,13,113.6575,0,Credit Card,Q,Queensland,No,0,0,71,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",ADSL,144
4607,No,32,17.0025,15.09,1,Cheque,V,Victoria,No,0,0,13,Regular,Y,Mail,0.053805332,High Billed Amount,1,Mobile,No,Fixed Line,0.346654215,Independents,Fixed line,147
4608,No,30,32.865,29.2425,6,Cheque,V,Victoria,No,0,0,46,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Small Business,Mobile,241
4609,No,30,19,120.68,0,Cheque,S,South Australia,No,0,0,21,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Principled Professional,Internet,199
4610,No,55,17,63.005,4,Cheque,S,South Australia,No,0,0,121,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,No,PayTV,0.346654215,"Friends, Fun & Fashion",Fixed line,174
4611,No,48,16.7075,16.355,10,Cheque,V,Victoria,No,0,0,12,Regular,Y,Mail,0.114993779,Call Drop,0,Mobile,No,PayTV,0.547996846,Principled Professional,Mobile,339
4612,No,57,18,0,0,Credit Card,Q,Queensland,No,0,0,94,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,ADSL,165
4613,Yes,57,3,116.42,0,Cheque,N,Northern Territory,No,0,0,56,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.346654215,Independents,Mobile,51
4614,No,38,14,9.245,0,Cheque,V,Victoria,No,0,0,2,Regular,Y,Mail,0.325513196,High Billed Amount,-1,Mobile,No,PayTV,0.818281542,Entrepreneur,Fixed line,16
4615,Yes,45,15,118.48,0,Cheque,N,Northern Territory,No,0,0,32,Regular,N,Mail,0.376344086,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.849182301,Independents,Internet,139
4616,No,89,3,106.9275,0,Cheque,Q,Queensland,No,0,0,100,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,Family & Self Development,ADSL,3
4617,No,63,18,154.7425,1,Cheque,S,South Australia,No,0,0,105,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Family & Self Development,ADSL,86
4618,No,43,33.68,31.0825,0,Credit Card,V,Victoria,Yes,0,0,68,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Cable,186
4619,No,33,14.1525,13.55,4,Cheque,V,Victoria,No,0,0,57,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",Mobile,164
4620,No,30,19,55.435,4,Cheque,Q,Queensland,No,0,0,31,Regular,N,Mail,0.22243274,Call Drop,1,Mobile,No,Internet Service,0.727455641,Independents,ADSL,164
4621,Yes,46,20,226.6075,4,Cheque,N,Northern Territory,No,0,0,46,Regular,Y,Mail,0.698324022,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.955749395,Family & Self Development,Fixed line,0
4622,No,32,21.6525,18.3125,2,Cheque,V,Victoria,No,0,0,25,Regular,Y,Mail,0.053805332,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.346654215,Independents,Internet,71
4623,No,40,15.61,15.0825,1,Cheque,V,Victoria,No,0,0,33,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,No,Internet Service,0.346654215,Independents,ADSL,78
4624,No,42,9,98.8825,0,Cheque,Q,Queensland,No,0,0,27,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,No,PayTV,0.427509712,Independents,Bundle,30
4625,No,69,10,39.12,1,Cheque,N,Northern Territory,Yes,0,0,56,Regular,N,Mail,0.046137046,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.310966059,Independents,Fixed line,242
4626,No,64,3,22.9175,0,Cheque,Q,Queensland,Yes,0,0,102,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Internet,153
4627,Yes,43,6.3525,137.9525,5,Cheque,N,Northern Territory,No,0,0,48,Regular,Y,Mail,0.698324022,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.955749395,"Friends, Fun & Fashion",Mobile,254
4628,Yes,,7,3.21,1,Cheque,V,Victoria,No,0,0,2,Occupier,N,Mail,0.71314741,Call Drop,-1,Mobile,Yes,Mobile & Internet Service,0.958672315,Independents,Mobile,116
4629,No,60,38.0225,33.0825,2,Direct Debit,V,Victoria,No,0,0,91,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",Fixed line,122
4630,No,84,29.255,24.47,2,Cheque,V,Victoria,Yes,0,0,123,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Entrepreneur,ADSL,229
4631,No,47,12,33.9975,1,Cheque,V,Victoria,No,0,0,1,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,Internet,87
4632,No,45,50.085,39.2975,1,Cheque,V,Victoria,No,0,0,23,Regular,Y,Mail,0.074102396,High Billed Amount,-1,Mobile,No,Internet Service,0.427509712,Family & Self Development,Fixed line,68
4633,No,60,50.075,35.6975,0,Cheque,V,Victoria,No,0,0,22,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Small Business,Mobile,108
4634,No,,16,32.9375,1,Cheque,V,Victoria,No,0,0,73,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,Cable,510
4635,No,34,35.02,29.99,6,Cheque,V,Victoria,Yes,0,0,53,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Small Business,Fixed line,175
4636,No,51,61.355,48.635,0,Cheque,N,Northern Territory,Yes,0,0,49,Regular,Y,Mail,0.046137046,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.310966059,Family & Self Development,Mobile,94
4637,No,62,22.98,23.4325,0,Cheque,V,Victoria,No,0,0,26,Regular,Y,Mail,0.85,Call Drop,-1,Mobile,No,Internet Service,0.981437922,Principled Professional,Cable,170
4638,Yes,79,48.11,33.055,4,Cheque,V,Victoria,Yes,7,0,94,Regular,Y,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,"Friends, Fun & Fashion",Internet,320
4639,Yes,35,11,86.1425,1,Cheque,N,Northern Territory,No,0,0,15,Regular,N,Mail,0.747191011,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.965006876,Independents,Bundle,1103
4640,No,51,104.6,90.5825,5,Cheque,N,Northern Territory,No,0,0,49,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Cable,119
4641,No,,97.01,60.4,0,Direct Debit,V,Victoria,No,0,0,129,Regular,N,Internet,0.685714286,Call Drop,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.953178316,Entrepreneur,Mobile,110
4642,No,32,27.3,23.515,8,Cheque,V,Victoria,No,0,0,13,Regular,Y,Internet,0.053805332,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Fixed line,75
4643,Yes,66,28.8625,29.9275,6,Cheque,V,Victoria,Yes,0,0,85,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Family & Self Development,Mobile,101
4644,No,69,20,20.98,0,Cheque,Q,Queensland,Yes,0,1,5,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,No,Fixed Line,0.346654215,Independents,Bundle,246
4645,Yes,65,14,21.14,0,Cheque,S,South Australia,No,1,1,5,Regular,N,Internet,0.053805332,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Fixed line,141
4646,No,45,21.09,19.2225,3,Cheque,V,Victoria,No,0,0,13,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Family & Self Development,Mobile,96
4647,No,80,34.8575,27.0875,0,Cheque,V,Victoria,Yes,1,0,97,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,"Friends, Fun & Fashion",Cable,79
4648,No,27,11,105.3975,4,Cheque,Q,Queensland,No,0,0,30,Regular,N,Mail,0.22243274,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.727455641,Family & Self Development,Fixed line,171
4649,No,54,14.7875,13.665,0,Cheque,V,Victoria,No,0,0,55,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,ADSL,134
4650,No,48,29.3525,21.965,2,Credit Card,V,Victoria,No,0,0,23,Regular,Y,Internet,0.053805332,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.346654215,Independents,Fixed line,99
4651,No,69,6,89.2925,0,Cheque,N,Northern Territory,Yes,1,0,57,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Fixed line,190
4652,No,49,17,53.4525,0,Cheque,S,South Australia,No,0,0,113,Regular,N,Mail,0.046137046,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.310966059,Independents,Internet,515
4653,No,22,24.27,21.7675,4,Direct Debit,V,Victoria,No,0,0,19,Regular,Y,Email,0.053805332,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Independents,ADSL,16
4654,No,30,9,48.7075,1,Cheque,N,Northern Territory,No,0,0,11,Regular,Y,Internet,0.335321405,Internet Slowness,1,Mobile,No,Internet Service,0.824781235,Principled Professional,Fixed line,202
4655,Yes,44,6,208.24,1,Cheque,N,Northern Territory,No,0,0,16,Regular,Y,Mail,0.714285714,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.958892475,Family & Self Development,Internet,81
